z,n,a,symbol,training_measurement_fm,training_measurement_unc_fm,nuclr_prediction_fm,nuclr_seed_std_fm,nuclr_model_count,nuclr_prediction_kind,interval_kind,interval68_half_width_fm,interval68_lower_fm,interval68_upper_fm,interval95_half_width_fm,interval95_lower_fm,interval95_upper_fm,external_measurement_fm,external_measurement_unc_fm,external_source_key,external_source_doi,training_status
84,107,191,Po,,,5.4893417,0.0028379592,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02542437939,5.463917321,5.514766079,0.05381038574,5.435531314,5.543152086,,,,,
84,108,192,Po,5.522,0.0178,5.4857907,0.00025986397,4,measured_target_oof_4_models,heldout_test_aggregate,0.0159632881,5.469827412,5.501753988,0.03340999273,5.452380707,5.519200693,,,,,
84,109,193,Po,,,5.4858527,0.0019577325,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02300846326,5.462844237,5.508861163,0.05033469002,5.43551801,5.53618739,,,,,
84,110,194,Po,5.5167,0.0178,5.4871564,0.0016245953,4,measured_target_oof_4_models,heldout_test_aggregate,0.01381196567,5.473344434,5.500968366,0.03100243527,5.456153965,5.518158835,,,,,
84,111,195,Po,,,5.4947424,0.0023094492,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01790244635,5.476839954,5.512644846,0.03771064584,5.457031754,5.532453046,,,,,
84,112,196,Po,5.5136,0.0178,5.498164,0.0008550325,4,measured_target_oof_4_models,heldout_test_aggregate,0.01682453962,5.48133946,5.51498854,0.03512828214,5.463035718,5.533292282,,,,,
84,113,197,Po,,,5.510441,0.0027191222,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01546745053,5.494973549,5.525908451,0.0327138298,5.47772717,5.54315483,,,,,
84,114,198,Po,5.5146,0.0178,5.5187984,0.0007941482,4,measured_target_oof_4_models,heldout_test_aggregate,0.01385966382,5.504938736,5.532658064,0.02938457129,5.489413829,5.548182971,,,,,
84,115,199,Po,,,5.5244017,0.0024185423,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01368642314,5.510715277,5.538088123,0.02929469744,5.495107003,5.553696397,,,,,
84,116,200,Po,5.5199,0.0178,5.5285554,0.00062216114,4,measured_target_oof_4_models,heldout_test_aggregate,0.01050335702,5.518052043,5.539058757,0.02225543696,5.506299963,5.550810837,,,,,
84,117,201,Po,,,5.5326023,0.0018926181,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009672233199,5.522930067,5.542274533,0.02061432549,5.511987975,5.553216625,,,,,
84,118,202,Po,5.5281,0.0177,5.530895,0.0003517452,4,measured_target_oof_4_models,heldout_test_aggregate,0.007986046225,5.522908954,5.538881046,0.01670111139,5.514193889,5.547596111,,,,,
84,119,203,Po,,,5.5366626,0.0019252147,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009036643759,5.527625956,5.545699244,0.01919197586,5.517470624,5.555854576,,,,,
84,120,204,Po,5.5378,0.0177,5.5495358,0.0005711224,4,measured_target_oof_4_models,heldout_test_aggregate,0.008626472423,5.540909328,5.558162272,0.01786124587,5.531674554,5.567397046,,,,,
84,121,205,Po,5.5389,0.0177,5.5437956,0.000564732,4,measured_target_oof_4_models,heldout_test_aggregate,0.008869345735,5.534926254,5.552664946,0.01908750074,5.524708099,5.562883101,,,,,
84,122,206,Po,5.548,0.0177,5.554667,0.00020816986,4,measured_target_oof_4_models,heldout_test_aggregate,0.007316394263,5.547350606,5.561983394,0.01530291482,5.539364085,5.569969915,,,,,
84,123,207,Po,5.5501,0.0177,5.5615826,0.00047997656,4,measured_target_oof_4_models,heldout_test_aggregate,0.006064120001,5.55551848,5.56764672,0.0130646615,5.548517938,5.574647262,,,,,
84,124,208,Po,5.5584,0.0176,5.561386,0.0009324704,4,measured_target_oof_4_models,heldout_test_aggregate,0.007202114972,5.554183885,5.568588115,0.0148482282,5.546537772,5.576234228,,,,,
84,125,209,Po,5.5628,0.0176,5.562405,0.0010826734,4,measured_target_oof_4_models,heldout_test_aggregate,0.008048265635,5.554356734,5.570453266,0.0176097854,5.544795215,5.580014785,,,,,
84,126,210,Po,5.5704,0.0176,5.572055,0.00067980593,4,measured_target_oof_4_models,heldout_test_aggregate,0.006078930798,5.565976069,5.578133931,0.01239833601,5.559656664,5.584453336,,,,,
84,127,211,Po,,,5.573749,0.0022696422,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008113174307,5.565635826,5.581862174,0.01719983396,5.556549166,5.590948834,,,,,
84,128,212,Po,,,5.608677,0.0019952876,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01081633626,5.597860664,5.619493336,0.02307811482,5.585598885,5.631755115,,,,,
84,129,213,Po,,,5.6052313,0.0015780231,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01309216981,5.59213913,5.61832347,0.02780848955,5.57742281,5.63303979,,,,,
84,130,214,Po,,,5.6200533,0.0020504605,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0144410749,5.605612225,5.634494375,0.03009392312,5.589959377,5.650147223,,,,,
84,131,215,Po,,,5.635076,0.0029295767,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01184385997,5.62323214,5.64691986,0.0257300597,5.60934594,5.66080606,,,,,
84,132,216,Po,5.6359,0.0174,5.6478834,0.001176513,4,measured_target_oof_4_models,heldout_test_aggregate,0.01354348774,5.634339912,5.661426888,0.03045431123,5.617429089,5.678337711,,,,,
84,133,217,Po,,,5.6536627,0.002663843,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01267460378,5.640988096,5.666337304,0.02726244774,5.626400252,5.680925148,,,,,
84,134,218,Po,5.6558,0.0173,5.660137,0.001703947,4,measured_target_oof_4_models,heldout_test_aggregate,0.01421805044,5.64591895,5.67435505,0.03124056151,5.628896438,5.691377562,,,,,
84,135,219,Po,,,5.676301,0.0018303302,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01155844345,5.664742557,5.687859443,0.02434025602,5.651960744,5.700641256,,,,,
84,136,220,Po,,,5.680606,0.0013337932,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01290317182,5.667702828,5.693509172,0.02706973398,5.653536266,5.707675734,,,,,
84,137,221,Po,,,5.682383,0.0016758053,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008948246507,5.673434753,5.691331247,0.01865391315,5.663729087,5.701036913,,,,,
84,138,222,Po,,,5.690423,0.0024016795,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01059571139,5.679827289,5.701018711,0.02317868775,5.667244312,5.713601688,,,,,
84,139,223,Po,,,5.692336,0.0019062439,40,unmeasured_target_40_models,extrapolation_model_estimate,0.007345844415,5.684990156,5.699681844,0.01618643608,5.676149564,5.708522436,,,,,
84,140,224,Po,,,5.698243,0.0024181483,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009921164898,5.688321835,5.708164165,0.02129181269,5.676951187,5.719534813,,,,,
84,141,225,Po,,,5.7097206,0.002062231,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008927455701,5.700793144,5.718648056,0.01906658715,5.690654013,5.728787187,,,,,
84,142,226,Po,,,5.725172,0.0026086643,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0122325741,5.712939426,5.737404574,0.02645156224,5.698720438,5.751623562,,,,,
84,143,227,Po,,,5.7129946,0.0022434685,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00989765328,5.703096947,5.722892253,0.02203907688,5.690955523,5.735033677,,,,,
85,106,191,At,,,5.4804544,0.0019118967,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02311595776,5.457338442,5.503570358,0.05059125245,5.429863148,5.531045652,,,,,
85,107,192,At,,,5.4934163,0.0023886187,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02307223533,5.470344065,5.516488535,0.04831808995,5.44509821,5.54173439,,,,,
85,108,193,At,,,5.4930277,0.0015736738,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02575163456,5.467276065,5.518779335,0.05262367892,5.440404021,5.545651379,,,,,
85,109,194,At,,,5.4881835,0.0019513362,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02439509037,5.46378841,5.51257859,0.05055003088,5.437633469,5.538733531,,,,,
85,110,195,At,,,5.4961863,0.0020586094,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02539922296,5.470787077,5.521585523,0.05288526852,5.443301031,5.549071569,,,,,
85,111,196,At,,,5.4982405,0.0021810438,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01877393366,5.479466566,5.517014434,0.04066875434,5.457571746,5.538909254,,,,,
85,112,197,At,,,5.505176,0.0018900413,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01764024088,5.487535759,5.522816241,0.03762460831,5.467551392,5.542800608,,,,,
85,113,198,At,,,5.514486,0.0027670092,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01709369507,5.497392305,5.531579695,0.03592668021,5.47855932,5.55041268,,,,,
85,114,199,At,,,5.5217543,0.0019757238,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01737180077,5.504382499,5.539126101,0.03602608667,5.485728213,5.557780387,,,,,
85,115,200,At,,,5.5279913,0.002089742,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01640391511,5.511587385,5.544395215,0.03515673677,5.492834563,5.563148037,,,,,
85,116,201,At,,,5.532369,0.0015591917,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01475342283,5.517615577,5.547122423,0.03185787455,5.500511125,5.564226875,,,,,
85,117,202,At,,,5.538413,0.0025103097,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01370238839,5.524710612,5.552115388,0.02929076449,5.509122236,5.567703764,,,,,
85,118,203,At,,,5.5365076,0.0015747502,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01004115919,5.526466441,5.546548759,0.02091503869,5.515592561,5.557422639,,,,,
85,119,204,At,,,5.5407815,0.0015206145,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009563726577,5.531217773,5.550345227,0.02088365986,5.51989784,5.56166516,,,,,
85,120,205,At,,,5.551551,0.0007710591,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00962341179,5.541927588,5.561174412,0.02044189856,5.531109101,5.571992899,,,,,
85,121,206,At,,,5.5484776,0.0014661917,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008833790401,5.53964381,5.55731139,0.01858680769,5.529890792,5.567064408,,,,,
85,122,207,At,,,5.557254,0.0015701405,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009226078838,5.548027921,5.566480079,0.01939788892,5.537856111,5.576651889,,,,,
85,123,208,At,,,5.565257,0.0010503832,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008830061344,5.556426939,5.574087061,0.01874841251,5.546508587,5.584005413,,,,,
85,124,209,At,,,5.566691,0.0012978024,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008607511737,5.558083488,5.575298512,0.01857331315,5.548117687,5.585264313,,,,,
85,125,210,At,,,5.5680594,0.00093232334,40,unmeasured_target_40_models,extrapolation_model_estimate,0.006938504369,5.561120896,5.574997904,0.01458273391,5.553476666,5.582642134,,,,,
85,126,211,At,,,5.575043,0.00076618267,40,unmeasured_target_40_models,extrapolation_model_estimate,0.006154623646,5.568888376,5.581197624,0.01323470512,5.561808295,5.588277705,,,,,
85,127,212,At,,,5.577996,0.001679099,40,unmeasured_target_40_models,extrapolation_model_estimate,0.007041849257,5.570954151,5.585037849,0.01518469831,5.562811302,5.593180698,,,,,
85,128,213,At,,,5.6122746,0.002501213,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009415408301,5.602859192,5.621690008,0.01966870403,5.592605896,5.631943304,,,,,
85,129,214,At,,,5.6108985,0.0015923184,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01015308867,5.600745411,5.621051589,0.02267142594,5.588227074,5.633569926,,,,,
85,130,215,At,,,5.6231604,0.001730802,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01247249212,5.610687908,5.635632892,0.02638181371,5.596778586,5.649542214,,,,,
85,131,216,At,,,5.640233,0.002283585,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0140979078,5.626135092,5.654330908,0.03078246054,5.609450539,5.671015461,,,,,
85,132,217,At,,,5.6498327,0.0015678728,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01600383825,5.633828862,5.665836538,0.03441488821,5.615417812,5.684247588,,,,,
85,133,218,At,,,5.6606836,0.0023435196,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01240342556,5.648280174,5.673087026,0.02632657902,5.634357021,5.687010179,,,,,
85,134,219,At,,,5.663597,0.001422439,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0136987192,5.649898281,5.677295719,0.02972524458,5.633871755,5.693322245,,,,,
85,135,220,At,,,5.6832476,0.0019064622,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01250124635,5.670746354,5.695748846,0.02737993166,5.655867668,5.710627532,,,,,
85,136,221,At,,,5.6890574,0.001804944,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01323552644,5.675821874,5.702292926,0.02783078545,5.661226615,5.716888185,,,,,
85,137,222,At,,,5.689591,0.001843991,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01210944418,5.677481556,5.701700444,0.02574887298,5.663842127,5.715339873,,,,,
85,138,223,At,,,5.700233,0.0022216653,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01246604647,5.687766954,5.712699046,0.02572248559,5.674510514,5.725955486,,,,,
85,139,224,At,,,5.69957,0.0016686603,40,unmeasured_target_40_models,extrapolation_model_estimate,0.005963083694,5.693606916,5.705533084,0.01294700546,5.686622995,5.712517005,,,,,
85,140,225,At,,,5.7097044,0.0018935751,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00912247401,5.700581926,5.718826874,0.01928481589,5.690419584,5.728989216,,,,,
85,141,226,At,,,5.7198734,0.001592532,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008134456072,5.711738944,5.728007856,0.01748844607,5.702384954,5.737361846,,,,,
85,142,227,At,,,5.7360024,0.001416287,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01215206626,5.723850334,5.748154466,0.02590658409,5.710095816,5.761908984,,,,,
85,143,228,At,,,5.7226877,0.0022072454,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01061238211,5.712075318,5.733300082,0.02297390548,5.699713795,5.745661605,,,,,
85,144,229,At,,,5.7323437,0.0015676572,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01404315287,5.718300547,5.746386853,0.02965933978,5.70268436,5.76200304,,,,,
86,107,193,Rn,,,5.5005097,0.0022950822,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0185779886,5.481931711,5.519087689,0.03647823551,5.464031464,5.536987936,,,,,
86,108,194,Rn,,,5.5011525,0.0014932486,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01877110884,5.482381391,5.519923609,0.03762809975,5.4635244,5.5387806,,,,,
86,109,195,Rn,,,5.496474,0.0016044802,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01628891632,5.480185084,5.512762916,0.03354961487,5.462924385,5.530023615,,,,,
86,110,196,Rn,,,5.503428,0.0023011728,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01697895259,5.486449047,5.520406953,0.0362683939,5.467159606,5.539696394,,,,,
86,111,197,Rn,,,5.50624,0.0022597185,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01760085152,5.488639148,5.523840852,0.03616023786,5.470079762,5.542400238,,,,,
86,112,198,Rn,,,5.5117426,0.0020328083,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01725918323,5.494483417,5.529001783,0.03585708869,5.475885511,5.547599689,,,,,
86,113,199,Rn,,,5.5216446,0.0025291673,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01397149639,5.507673104,5.535616096,0.02987162537,5.491772975,5.551516225,,,,,
86,114,200,Rn,,,5.527871,0.0019700942,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01465646775,5.513214532,5.542527468,0.0304520254,5.497418975,5.558323025,,,,,
86,115,201,Rn,,,5.5341845,0.002209562,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01489904422,5.519285456,5.549083544,0.03145011601,5.502734384,5.565634616,,,,,
86,116,202,Rn,5.5521,0.0181,5.536436,0.000879362,4,measured_target_oof_4_models,heldout_test_aggregate,0.01414849351,5.522287506,5.550584494,0.03011041173,5.506325588,5.566546412,,,,,
86,117,203,Rn,,,5.546252,0.0021230765,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01469460477,5.531557395,5.560946605,0.03137402179,5.514877978,5.577626022,,,,,
86,118,204,Rn,5.5568,0.018,5.54279,0.00074806326,4,measured_target_oof_4_models,heldout_test_aggregate,0.01275893754,5.530031062,5.555548938,0.02734592746,5.515444073,5.570135927,,,,,
86,119,205,Rn,5.5569,0.018,5.54824,0.0009890952,4,measured_target_oof_4_models,heldout_test_aggregate,0.01051301144,5.537726989,5.558753011,0.0220448773,5.526195123,5.570284877,,,,,
86,120,206,Rn,5.564,0.0178,5.563302,0.0005828047,4,measured_target_oof_4_models,heldout_test_aggregate,0.01182155984,5.55148044,5.57512356,0.02323733045,5.54006467,5.58653933,,,,,
86,121,207,Rn,5.5652,0.0178,5.556058,0.00039817093,4,measured_target_oof_4_models,heldout_test_aggregate,0.008949444356,5.547108556,5.565007444,0.01924982873,5.536808171,5.575307829,,,,,
86,122,208,Rn,5.5725,0.0177,5.566408,0.00094578357,4,measured_target_oof_4_models,heldout_test_aggregate,0.008919224436,5.557488776,5.575327224,0.02058325108,5.545824749,5.586991251,,,,,
86,123,209,Rn,5.5743,0.0177,5.575247,0.0007601164,4,measured_target_oof_4_models,heldout_test_aggregate,0.008932884742,5.566314115,5.584179885,0.0200837747,5.555163225,5.595330775,,,,,
86,124,210,Rn,5.5813,0.0177,5.5766115,0.00077270635,4,measured_target_oof_4_models,heldout_test_aggregate,0.008975094927,5.567636405,5.585586595,0.01952149429,5.557090006,5.596132994,,,,,
86,125,211,Rn,5.585,0.0176,5.5768795,0.0009679095,4,measured_target_oof_4_models,heldout_test_aggregate,0.007965005642,5.568914494,5.584844506,0.01664223095,5.560237269,5.593521731,,,,,
86,126,212,Rn,5.5915,0.0176,5.591651,0.0005352776,4,measured_target_oof_4_models,heldout_test_aggregate,0.009364950588,5.582286049,5.601015951,0.02059751045,5.57105349,5.61224851,,,,,
86,127,213,Rn,,,5.58945,0.0017144267,40,unmeasured_target_40_models,extrapolation_model_estimate,0.006963969238,5.582486031,5.596413969,0.01477367728,5.574676323,5.604223677,,,,,
86,128,214,Rn,,,5.6263776,0.0015917144,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008744934035,5.617632666,5.635122534,0.01862703383,5.607750566,5.645004634,,,,,
86,129,215,Rn,,,5.623299,0.001823766,40,unmeasured_target_40_models,extrapolation_model_estimate,0.007888802245,5.615410198,5.631187802,0.01652819462,5.606770805,5.639827195,,,,,
86,130,216,Rn,,,5.6388116,0.0018292521,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009620470383,5.62919113,5.64843207,0.02049706009,5.61831454,5.65930866,,,,,
86,131,217,Rn,,,5.652938,0.0023064301,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01101595003,5.64192205,5.66395395,0.02411372343,5.628824277,5.677051723,,,,,
86,132,218,Rn,5.654,0.0187,5.6655083,0.0012476168,4,measured_target_oof_4_models,heldout_test_aggregate,0.01308312667,5.652425173,5.678591427,0.0250993986,5.640408901,5.690607699,,,,,
86,133,219,Rn,5.6648,0.0191,5.677231,0.0011018327,4,measured_target_oof_4_models,heldout_test_aggregate,0.01181823682,5.665412763,5.689049237,0.02406821021,5.65316279,5.70129921,,,,,
86,134,220,Rn,5.6731,0.0194,5.680939,0.0014382609,4,measured_target_oof_4_models,heldout_test_aggregate,0.01607580551,5.664863194,5.697014806,0.03237989904,5.648559101,5.713318899,,,,,
86,135,221,Rn,5.6834,0.0199,5.699432,0.000755091,4,measured_target_oof_4_models,heldout_test_aggregate,0.009269616405,5.690162384,5.708701616,0.02129330412,5.678138696,5.720725304,,,,,
86,136,222,Rn,5.6915,0.0203,5.704577,0.00080423005,4,measured_target_oof_4_models,heldout_test_aggregate,0.01129707346,5.693279927,5.715874073,0.02536316574,5.679213834,5.729940166,,,,,
