z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
80,108,Hg,5,1207.92,0.09,4+,4.0,1004.89,0.1,4+,0,203.2,0.2,11.5,0.9,M1(+E2),,,,,,,,,,,1.057,,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-01-29
80,109,Hg,1,64.3,0.5,(5/2)-,0.0,0.0,,3/2-,0,64.3,0.5,100.0,,M1(+E2),0.01,1e-05,,,0.32,,0.033,,,,5.18,,15-Apr-2017,T.D. JOHNSON and  BALRAJ SINGH,2026-01-29
80,109,Hg,3,403.1,0.2,17/2+,2.0,0.0,,13/2+,0,403.1,0.2,100.0,,E2,,,,,,,,,,,0.0465,,15-Apr-2017,T.D. JOHNSON and  BALRAJ SINGH,2026-01-29
80,109,Hg,4,473.93,0.17,15/2+,2.0,0.0,,13/2+,0,473.9,0.2,100.0,,M1+E2,-0.11,0.07,,,,,,,,,0.1048,0.0021,15-Apr-2017,T.D. JOHNSON and  BALRAJ SINGH,2026-01-29
80,109,Hg,5,901.02,0.24,(15/2-),2.0,0.0,,13/2+,0,901.1,0.3,100.0,,D,,,,,,,,,,,,,15-Apr-2017,T.D. JOHNSON and  BALRAJ SINGH,2026-01-29
80,109,Hg,6,1029.94,0.22,21/2+,3.0,403.1,0.2,17/2+,0,626.8,0.2,100.0,,E2,,,,,,,,,,,0.01594,,15-Apr-2017,T.D. JOHNSON and  BALRAJ SINGH,2026-01-29
80,109,Hg,7,1110.26,0.19,19/2+,4.0,473.93,0.17,15/2+,0,636.3,0.2,100.0,3.0,E2,,,,,,,,,,,0.01542,,15-Apr-2017,T.D. JOHNSON and  BALRAJ SINGH,2026-01-29
80,110,Hg,1,416.32,0.14,2+,0.0,0.0,,0+,0,416.4,0.2,100.0,,E2,,,,,45.0,,,,,,0.0427,,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2026-01-29
80,110,Hg,2,1041.77,0.16,4+,1.0,416.32,0.14,2+,0,625.4,0.2,100.0,,E2,,,,,18.0,,,,,,0.01602,,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2026-01-29
80,110,Hg,3,1099.94,0.14,2+,1.0,416.32,0.14,2+,0,683.5,0.2,100.0,10.0,E2+M1,2.0,,,,,,,,,,0.019,0.003,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2026-01-29
80,110,Hg,3,1099.94,0.14,2+,0.0,0.0,,0+,1,1099.9,0.3,63.0,6.0,E2,,,,,,,,,,,0.00502,,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2026-01-29
80,110,Hg,4,1278.6,0.3,0+,1.0,416.32,0.14,2+,0,862.2,0.3,100.0,,,,,,,,,,,,,,,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2026-01-29
80,110,Hg,4,1278.6,0.3,0+,0.0,0.0,,0+,1,1278.7,,,,E0,,,,,,,,,,,,,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2026-01-29
80,111,Hg,1,51.59,0.2,(5/2-),0.0,0.0,,3/2(-),0,51.6,0.3,100.0,,M1+E2,0.65,,,,390.0,,0.0063,,,,41.6,1.3,1-Dec-2023,M.S. Basunia,2026-01-29
80,111,Hg,2,103.7,0.4,(1/2-),0.0,0.0,,3/2(-),0,103.5,0.4,100.0,,M1+E2,0.5,0.02,,,,,,,,,6.68,0.13,1-Dec-2023,M.S. Basunia,2026-01-29
80,111,Hg,4,336.32,0.17,(5/2-),1.0,51.59,0.2,(5/2-),0,284.7,0.3,10.0,1.0,M1,,,,,,,,,,,0.416,0.006,1-Dec-2023,M.S. Basunia,2026-01-29
80,111,Hg,4,336.32,0.17,(5/2-),0.0,0.0,,3/2(-),1,336.3,0.2,100.0,6.0,M1+E2,1.5,0.26,,,,,,,,,0.134,0.016,1-Dec-2023,M.S. Basunia,2026-01-29
80,111,Hg,5,343.96,0.17,(9/2)+,3.0,128.0,8.0,13/2(+),0,215.95,0.2,100.0,,E2,,,,,,,,,,,0.301,0.004,1-Dec-2023,M.S. Basunia,2026-01-29
80,111,Hg,6,375.5,0.4,(3/2-),2.0,103.7,0.4,(1/2-),0,271.4,0.5,4.4,2.1,,,,,,,,,,,,,,1-Dec-2023,M.S. Basunia,2026-01-29
80,112,Hg,1,422.79,0.1,2+,0.0,0.0,,0+,0,422.8,0.1,100.0,,E2,,,,,,,,,,,0.041,,15-Jun-2012,Coral M. Baglin,2026-01-29
80,112,Hg,2,1057.58,0.14,4+,1.0,422.79,0.1,2+,0,634.8,0.1,100.0,,E2,,,,,,,,,,,0.0155,,15-Jun-2012,Coral M. Baglin,2026-01-29
80,112,Hg,3,1113.6,0.14,(2)+,1.0,422.79,0.1,2+,0,690.8,0.1,100.0,6.0,M1+E2,1.7,,,,,,,,,,0.0197,0.0023,15-Jun-2012,Coral M. Baglin,2026-01-29
80,112,Hg,3,1113.6,0.14,(2)+,0.0,0.0,,0+,1,1113.0,0.2,24.0,2.4,(E2),,,,,,,,,,,,,15-Jun-2012,Coral M. Baglin,2026-01-29
80,112,Hg,4,1535.2,0.4,(3)+,2.0,1057.58,0.14,4+,0,477.6,0.3,23.0,2.3,M1(+E2),0.4,,,,,,,,,,0.093,0.023,15-Jun-2012,Coral M. Baglin,2026-01-29
80,112,Hg,4,1535.2,0.4,(3)+,1.0,422.79,0.1,2+,1,1113.0,0.2,100.0,10.0,M1 E2,,,,,,,,,,,,,15-Jun-2012,Coral M. Baglin,2026-01-29
80,113,Hg,1,39.51,0.03,5/2(-),0.0,0.0,,3/2(-),0,39.51,0.03,100.0,,M1,,,,,,,0.0239,,,,21.7,,31-Mar-2017,M. Shamsuzzoha Basunia,2026-01-29
80,113,Hg,2,49.95,0.14,(1/2-),0.0,0.0,,3/2(-),0,49.5,1.1,100.0,,(M1),,,,,,,,,,,11.2,0.8,31-Mar-2017,M. Shamsuzzoha Basunia,2026-01-29
80,113,Hg,3,140.76,0.05,13/2(+),1.0,39.51,0.03,5/2(-),0,101.25,0.04,100.0,,M4,,,,,,,,,,,6130.0,,31-Mar-2017,M. Shamsuzzoha Basunia,2026-01-29
80,113,Hg,4,207.74,0.2,(7/2-),0.0,0.0,,3/2(-),0,207.74,0.2,100.0,,(E2),,,,,,,,,,,0.343,,31-Mar-2017,M. Shamsuzzoha Basunia,2026-01-29
80,113,Hg,5,324.36,0.08,(3/2- 5/2-),2.0,49.95,0.14,(1/2-),0,274.39,0.14,13.5,1.3,(E2),,,,,,,,,,,0.1395,,31-Mar-2017,M. Shamsuzzoha Basunia,2026-01-29
80,113,Hg,5,324.36,0.08,(3/2- 5/2-),1.0,39.51,0.03,5/2(-),1,284.89,0.13,21.6,1.0,(M1),,,,,,,,,,,0.415,,31-Mar-2017,M. Shamsuzzoha Basunia,2026-01-29
80,114,Hg,1,427.92,0.09,2+,0.0,0.0,,0+,0,427.93,0.09,100.0,,E2,,,,,30.7,,,,,,0.0397,,3-Sep-2021,Jun Chen and Balraj Singh,2026-01-29
80,114,Hg,2,1064.32,0.14,4+,1.0,427.92,0.09,2+,0,636.44,0.14,100.0,,E2,,,,,16.0,,,,,,0.01541,,3-Sep-2021,Jun Chen and Balraj Singh,2026-01-29
80,114,Hg,3,1073.09,0.13,(2)+,1.0,427.92,0.09,2+,0,645.18,0.14,100.0,7.0,M1+E2,,,,,,,,,,,0.031,0.016,3-Sep-2021,Jun Chen and Balraj Singh,2026-01-29
80,114,Hg,3,1073.09,0.13,(2)+,0.0,0.0,,0+,1,1073.0,0.3,44.0,4.0,,,,,,,,,,,,,,3-Sep-2021,Jun Chen and Balraj Singh,2026-01-29
80,114,Hg,4,1468.5,0.14,(3)+,3.0,1073.09,0.13,(2)+,0,395.39,0.13,31.0,8.0,M1(+E2),1.0,,,,,,,,,,0.14,0.03,3-Sep-2021,Jun Chen and Balraj Singh,2026-01-29
80,114,Hg,4,1468.5,0.14,(3)+,2.0,1064.32,0.14,4+,1,404.19,0.08,14.6,1.5,M1(+E2),1.0,,,,,,,,,,0.13,0.03,3-Sep-2021,Jun Chen and Balraj Singh,2026-01-29
80,115,Hg,1,37.083,0.019,3/2-,0.0,0.0,,1/2-,0,37.09,0.03,100.0,,M1+E2,0.032,0.005,,,60.0,,0.31,,,,26.7,0.5,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,115,Hg,2,53.289,0.02,5/2-,1.0,37.083,0.019,3/2-,0,16.21,0.03,100.0,11.0,M1+E2,0.024,0.006,,,18.0,,0.022,,,,321.0,13.0,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,115,Hg,2,53.289,0.02,5/2-,0.0,0.0,,1/2-,1,53.29,0.03,5.1,0.4,E2,,,,,4.2,,,,,,99.8,,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,115,Hg,3,176.07,0.04,13/2+,2.0,53.289,0.02,5/2-,0,122.78,0.03,100.0,,M4,,,,,,,,,,,1840.0,,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,115,Hg,4,279.203,0.024,3/2-,2.0,53.289,0.02,5/2-,0,225.93,0.05,29.6,2.2,M1+E2,0.47,,,,,,,,,,0.69,0.06,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,115,Hg,4,279.203,0.024,3/2-,1.0,37.083,0.019,3/2-,1,242.15,0.05,100.0,8.0,M1(+E2),0.42,,,,,,,,,,0.58,0.05,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,116,Hg,1,425.98,0.1,2+,0.0,0.0,,0+,0,426.0,0.1,100.0,,E2,,,,,33.3,,,,,,0.0402,,1-Jan-2006,Huang Xiaolong,2026-01-29
80,116,Hg,2,958.4,0.5,1 2+,1.0,425.98,0.1,2+,0,532.7,0.5,50.0,13.0,,,,,,,,,,,,,,1-Jan-2006,Huang Xiaolong,2026-01-29
80,116,Hg,2,958.4,0.5,1 2+,0.0,0.0,,0+,1,957.2,1.0,100.0,16.0,,,,,,,,,,,,,,1-Jan-2006,Huang Xiaolong,2026-01-29
80,116,Hg,3,1036.65,0.21,1+ 2+,1.0,425.98,0.1,2+,0,610.5,0.5,100.0,10.0,E2+M1,1.4,0.4,,,,,,,,,0.03,0.006,1-Jan-2006,Huang Xiaolong,2026-01-29
80,116,Hg,3,1036.65,0.21,1+ 2+,0.0,0.0,,0+,1,1036.2,1.0,21.8,2.4,,,,,,,,,,,,,,1-Jan-2006,Huang Xiaolong,2026-01-29
80,116,Hg,4,1061.44,0.14,4+,1.0,425.98,0.1,2+,0,635.5,0.1,100.0,,E2,,,,,,,,,,,0.01546,,1-Jan-2006,Huang Xiaolong,2026-01-29
80,117,Hg,1,133.96,0.04,5/2-,0.0,0.0,,1/2-,0,133.99,0.07,100.0,,E2,,,,,8.74,,,,,,1.73,,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2026-01-29
80,117,Hg,2,152.14,0.04,(3/2)-,1.0,133.96,0.04,5/2-,0,18.18,0.03,0.06,0.02,(M1),,,,,,,,,,,227.0,,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2026-01-29
80,117,Hg,2,152.14,0.04,(3/2)-,0.0,0.0,,1/2-,1,152.22,0.07,100.0,7.0,M1,,,,,,,,,,,2.48,,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2026-01-29
80,117,Hg,4,298.93,0.08,13/2+,1.0,133.96,0.04,5/2-,0,164.97,0.07,100.0,,M4,,,,,,,,,,,348.0,,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2026-01-29
80,117,Hg,5,307.77,0.06,(5/2)-,2.0,152.14,0.04,(3/2)-,0,155.6,,2.73,,,,,,,,,,,,,,,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2026-01-29
80,117,Hg,5,307.77,0.06,(5/2)-,1.0,133.96,0.04,5/2-,1,173.78,0.1,17.4,1.3,M1,,,,,,,,,,,1.71,,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2026-01-29
80,118,Hg,1,411.80251,0.00017,2+,0.0,0.0,,0+,0,411.80205,0.00017,100.0,,E2,,,,,28.8,,,,,,0.0439,,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,118,Hg,2,1048.51,0.11,4+,1.0,411.80251,0.00017,2+,0,636.7,0.2,100.0,,E2,,,,,10.8,,,,,,0.0154,,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,118,Hg,3,1087.6874,0.0005,2+,1.0,411.80251,0.00017,2+,0,675.8836,0.0007,100.0,0.6,M1+E2,1.07,0.14,,,0.63,,0.00067,,,,0.0267,0.002,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,118,Hg,3,1087.6874,0.0005,2+,0.0,0.0,,0+,1,1087.6842,0.0007,19.7,0.2,E2,,,,,0.0216,,,,,,0.00512,,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,118,Hg,4,1401.52,0.23,0+,1.0,411.80251,0.00017,2+,0,989.7,0.3,100.0,,E2,,,,,,,,,,,0.00616,,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,118,Hg,4,1401.52,0.23,0+,0.0,0.0,,0+,1,1401.7,0.8,,,E0,,,,,,,,,,,,,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2026-01-29
80,119,Hg,1,158.37859,0.0001,5/2-,0.0,0.0,,1/2-,0,158.37851,0.0001,100.0,,E2,,,,,17.6,,,,,,0.914,,15-Oct-2006,BALRAJ SINGH,2026-01-29
80,119,Hg,2,208.20494,0.0001,3/2-,1.0,158.37859,0.0001,5/2-,0,49.82635,0.00012,4.13,0.11,M1+E2,-0.044,0.004,,,12.5,,0.043,,,,11.7,,15-Oct-2006,BALRAJ SINGH,2026-01-29
80,119,Hg,2,208.20494,0.0001,3/2-,0.0,0.0,,1/2-,1,208.20481,0.00012,100.0,1.3,M1+E2,-0.388,0.009,,,16.1,,0.0125,,,,0.937,,15-Oct-2006,BALRAJ SINGH,2026-01-29
80,119,Hg,3,403.51,0.03,3/2-,2.0,208.20494,0.0001,3/2-,0,195.3,0.05,15.0,2.0,M1,,,,,,,0.051,,,,1.23,,15-Oct-2006,BALRAJ SINGH,2026-01-29
80,119,Hg,3,403.51,0.03,3/2-,1.0,158.37859,0.0001,5/2-,1,245.1,1.0,2.2,,[M1 E2],,,,,,,,,,,0.43,0.23,15-Oct-2006,BALRAJ SINGH,2026-01-29
80,119,Hg,3,403.51,0.03,3/2-,0.0,0.0,,1/2-,2,403.5,0.04,100.0,5.0,M1+E2,0.32,0.02,,,8.1,,0.035,,,,0.157,,15-Oct-2006,BALRAJ SINGH,2026-01-29
80,120,Hg,1,367.943,0.009,2+,0.0,0.0,,0+,0,367.942,0.01,100.0,,E2,,,,,24.56,,,,,,0.0594,0.0008,1-Aug-2023,F.G. KONDEV,2026-01-29
80,120,Hg,2,947.243,0.012,4+,1.0,367.943,0.009,2+,0,579.3,0.017,100.0,,E2,,,,,38.2,,,,,,0.01905,0.00027,1-Aug-2023,F.G. KONDEV,2026-01-29
80,120,Hg,3,1029.348,0.009,0+,1.0,367.943,0.009,2+,0,661.36,0.03,100.0,,E2,,,,,8.0,,,,,,0.01416,0.0002,1-Aug-2023,F.G. KONDEV,2026-01-29
80,120,Hg,3,1029.348,0.009,0+,0.0,0.0,,0+,1,1029.348,0.009,,,E0,,,,,,,,,,,,,1-Aug-2023,F.G. KONDEV,2026-01-29
80,120,Hg,4,1254.101,0.009,2+,3.0,1029.348,0.009,0+,0,224.75,0.006,0.37,0.04,[E2],,,,,10.2,,,,,,0.264,0.004,1-Aug-2023,F.G. KONDEV,2026-01-29
80,120,Hg,4,1254.101,0.009,2+,2.0,947.243,0.012,4+,1,306.863,0.011,0.24,0.03,[E2],,,,,1.4,,,,,,0.0996,0.0014,1-Aug-2023,F.G. KONDEV,2026-01-29
80,121,Hg,1,1.5648,0.001,1/2-,0.0,0.0,,3/2-,0,1.5648,0.001,100.0,,M1+E2,0.0105,0.0014,,,25.0,,0.00151,,,,47000.0,7000.0,20-Sep-2022,F.G. KONDEV,2026-01-29
80,121,Hg,2,26.2738,0.0003,5/2-,0.0,0.0,,3/2-,0,26.2738,0.0003,100.0,,M1+E2,0.012,0.008,,,2.0,,0.0261,,,,72.9,1.3,20-Sep-2022,F.G. KONDEV,2026-01-29
80,121,Hg,3,32.155,0.013,3/2-,2.0,26.2738,0.0003,5/2-,0,5.881,0.013,0.03,3e-05,[M1],,,,,,,,,,,1451.0,22.0,20-Sep-2022,F.G. KONDEV,2026-01-29
80,121,Hg,3,32.155,0.013,3/2-,1.0,1.5648,0.001,1/2-,1,30.6,0.03,98.1,1.9,M1+E2,0.013,0.005,,,,,,,,,46.4,0.7,20-Sep-2022,F.G. KONDEV,2026-01-29
80,121,Hg,3,32.155,0.013,3/2-,0.0,0.0,,3/2-,2,32.19,0.03,100.0,1.9,M1+E2,0.0204,0.0025,,,,,,,,,40.2,0.6,20-Sep-2022,F.G. KONDEV,2026-01-29
80,121,Hg,4,167.48,0.04,1/2-,3.0,32.155,0.013,3/2-,0,135.34,0.04,26.05,0.18,M1+E2,-0.07,0.04,,,,,,,,,3.32,0.05,20-Sep-2022,F.G. KONDEV,2026-01-29
80,122,Hg,1,439.564,0.01,2+,0.0,0.0,,0+,0,439.56,0.01,100.0,,E2,,,,,17.27,,,,,,0.0371,0.0005,1-Sep-2023,F.G. KONDEV,2026-01-29
80,122,Hg,2,959.89,0.05,2+,1.0,439.564,0.01,2+,0,520.13,0.07,100.0,1.0,M1+E2,0.9,0.1,,,5.9,,0.0054,,,,0.0566,0.0034,1-Sep-2023,F.G. KONDEV,2026-01-29
80,122,Hg,2,959.89,0.05,2+,0.0,0.0,,0+,1,960.1,0.1,13.5,0.4,E2,,,,,0.083,,,,,,0.00654,9e-05,1-Sep-2023,F.G. KONDEV,2026-01-29
80,122,Hg,3,1119.91,0.1,4+,1.0,439.564,0.01,2+,0,680.4,0.1,100.0,,E2,,,,,26.5,,,,,,0.01331,0.00019,1-Sep-2023,F.G. KONDEV,2026-01-29
80,122,Hg,4,1182.24,0.06,2+,2.0,959.89,0.05,2+,0,222.2,0.1,100.0,4.0,M1+E2,-0.13,0.03,,,9.0,,0.07,,,,0.815,0.012,1-Sep-2023,F.G. KONDEV,2026-01-29
80,122,Hg,4,1182.24,0.06,2+,1.0,439.564,0.01,2+,1,742.8,0.1,51.4,1.1,M1+E2,2.1,0.4,,,0.55,,0.00019,,,,0.015,0.0016,1-Sep-2023,F.G. KONDEV,2026-01-29
80,123,Hg,1,7.49,0.18,(1/2-),0.0,0.0,,5/2-,0,7.49,0.18,,,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2026-01-29
80,123,Hg,2,50.6,0.2,(3/2-),1.0,7.49,0.18,(1/2-),0,43.5,0.5,100.0,3.0,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2026-01-29
80,123,Hg,2,50.6,0.2,(3/2-),0.0,0.0,,5/2-,1,50.8,0.5,93.0,3.0,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2026-01-29
80,123,Hg,3,225.1,0.4,(3/2-),1.0,7.49,0.18,(1/2-),0,217.6,0.3,100.0,,(M1),,,,,,,,,,,0.874,,4-Jul-2021,F.G. KONDEV,2026-01-29
80,123,Hg,4,368.8,0.24,(1/2 3/2 5/2)-,2.0,50.6,0.2,(3/2-),0,318.1,0.3,100.0,10.0,(M1),,,,,,,,,,,0.308,,4-Jul-2021,F.G. KONDEV,2026-01-29
80,123,Hg,4,368.8,0.24,(1/2 3/2 5/2)-,0.0,0.0,,5/2-,1,368.9,0.3,96.0,9.0,,,,,,,,,,,,,,4-Jul-2021,F.G. KONDEV,2026-01-29
80,124,Hg,1,436.552,0.008,2+,0.0,0.0,,0+,0,436.551,0.008,100.0,,E2,,,,,11.96,,,,,,0.0378,,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2026-01-29
80,124,Hg,2,1128.23,0.11,4+,1.0,436.552,0.008,2+,0,691.74,0.15,100.0,,E2,,,,,17.0,,,,,,0.01285,,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2026-01-29
80,124,Hg,3,1635.76,0.1,0+,1.0,436.552,0.008,2+,0,1199.2,0.1,100.0,,(E2),,,,,,,,,,,0.00425,6e-05,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2026-01-29
80,124,Hg,4,1716.76,0.1,(2+),1.0,436.552,0.008,2+,0,1280.2,0.1,100.0,,(M1+E2),,,,,,,,,,,0.006,0.0022,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2026-01-29
80,124,Hg,5,1828.71,0.11,(2-),1.0,436.552,0.008,2+,0,1392.15,0.11,100.0,,(E1),,,,,,,,,,,0.001391,2e-05,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2026-01-29
80,124,Hg,6,1841.38,0.11,1+,1.0,436.552,0.008,2+,0,1404.82,0.12,100.0,5.0,M1+E2,,,,,,,,,,,0.0048,0.0017,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2026-01-29
80,125,Hg,1,379.46,0.1,5/2-,0.0,0.0,,1/2-,0,379.42,0.11,100.0,,E2,,,,,,,,,,,0.0546,,20-Apr-2020,F.G. KONDEV,2026-01-29
80,125,Hg,2,467.51,0.11,3/2-,0.0,0.0,,1/2-,0,467.58,0.12,100.0,,M1,,,,,,,,,,,0.1095,,20-Apr-2020,F.G. KONDEV,2026-01-29
80,125,Hg,3,1280.7,0.3,1/2- 3/2 5/2-,2.0,467.51,0.11,3/2-,0,813.1,0.5,100.0,6.0,,,,,,,,,,,,,,20-Apr-2020,F.G. KONDEV,2026-01-29
80,125,Hg,3,1280.7,0.3,1/2- 3/2 5/2-,1.0,379.46,0.1,5/2-,1,901.6,0.5,29.0,6.0,,,,,,,,,,,,,,20-Apr-2020,F.G. KONDEV,2026-01-29
80,125,Hg,3,1280.7,0.3,1/2- 3/2 5/2-,0.0,0.0,,1/2-,2,1280.5,0.5,62.0,3.0,,,,,,,,,,,,,,20-Apr-2020,F.G. KONDEV,2026-01-29
80,125,Hg,4,1325.2,0.4,1/2- 3/2 5/2-,2.0,467.51,0.11,3/2-,0,858.0,1.0,7.0,,,,,,,,,,,,,,,20-Apr-2020,F.G. KONDEV,2026-01-29
80,126,Hg,1,1068.2,0.2,2+,0.0,0.0,,0+,0,1068.2,0.2,100.0,,E2,,,,,0.00027,,,,,,0.00531,,31-Jan-2008,F.G. KONDEV,2026-01-29
80,126,Hg,2,2102.4,0.3,5-,1.0,1068.2,0.2,2+,0,1034.2,0.2,100.0,,E3,,,,,,,,,,,0.01283,,31-Jan-2008,F.G. KONDEV,2026-01-29
80,126,Hg,3,2466.4,1.1,(7-),2.0,2102.4,0.3,5-,0,364.0,1.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2026-01-29
80,126,Hg,4,3623.4,1.4,(8+),3.0,2466.4,1.1,(7-),0,1157.0,1.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2026-01-29
80,126,Hg,6,3723.4,1.4,(10+),4.0,3623.4,1.4,(8+),0,100.0,1.0,49.0,5.0,[E2],,,,,0.99,,,,,,5.5,0.3,31-Jan-2008,F.G. KONDEV,2026-01-29
80,126,Hg,6,3723.4,1.4,(10+),3.0,2466.4,1.1,(7-),1,1257.0,1.0,100.0,5.0,[E3],,,,,,,,,,,0.00833,,31-Jan-2008,F.G. KONDEV,2026-01-29
80,128,Hg,1,669.0,0.5,(2+),0.0,0.0,,0+,0,669.0,,100.0,,,,,,,,,,,,,,,12-APR-2010,B. SINGH and  K. ZUBER,2026-01-29
80,128,Hg,2,1093.9,0.7,(4+),1.0,669.0,0.5,(2+),0,424.9,,100.0,,,,,,,,,,,,,,,12-APR-2010,B. SINGH and  K. ZUBER,2026-01-29
80,128,Hg,3,1296.9,0.9,(6+),2.0,1093.9,0.7,(4+),0,203.0,,100.0,,(E2),,,,,,,,,,,0.37,,12-APR-2010,B. SINGH and  K. ZUBER,2026-01-29
80,128,Hg,4,1296.9,,(8+),3.0,1296.9,0.9,(6+),0,,,,,,,,,,,,,,,,,,12-APR-2010,B. SINGH and  K. ZUBER,2026-01-29
80,130,Hg,1,643.0,,(2+),0.0,0.0,,0+,0,643.0,,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2026-01-29
80,130,Hg,2,663.0,,(3-),1.0,643.0,,(2+),0,20.0,,75.0,16.0,[E1],,,4.9e-06,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2026-01-29
80,130,Hg,2,663.0,,(3-),0.0,0.0,,0+,1,663.0,,100.0,16.0,[E3],,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2026-01-29
80,130,Hg,3,1196.0,,(4+),1.0,643.0,,(2+),0,553.0,,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2026-01-29
80,130,Hg,4,1366.0,,(6+),3.0,1196.0,,(4+),0,170.0,,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2026-01-29
80,130,Hg,5,1366.0,,(8+),4.0,1366.0,,(6+),0,,,,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2026-01-29
81,100,Tl,1,258.0,0.3,(3/2+),0.0,0.0,,(1/2+),0,258.0,0.3,100.0,,M1,,,,,,,,,,,,,23-Dec-2009,J. K. Tuli,2026-01-29
81,100,Tl,2,835.9,0.5,(9/2-),1.0,258.0,0.3,(3/2+),0,577.9,0.3,100.0,,(E3),,,,,,,,,,,,,23-Dec-2009,J. K. Tuli,2026-01-29
81,100,Tl,3,1031.0,,(1/2+),1.0,258.0,0.3,(3/2+),0,773.0,,,,,,,,,,,,,,,,,23-Dec-2009,J. K. Tuli,2026-01-29
81,100,Tl,3,1031.0,,(1/2+),0.0,0.0,,(1/2+),1,1030.0,,,,,,,,,,,,,,,,,23-Dec-2009,J. K. Tuli,2026-01-29
81,100,Tl,4,1223.0,,(13/2-),2.0,835.9,0.5,(9/2-),0,387.0,,,,,,,,,,,,,,,,,23-Dec-2009,J. K. Tuli,2026-01-29
81,100,Tl,5,1251.0,,(5/2+),3.0,1031.0,,(1/2+),0,220.0,,,,,,,,,,,,,,,,,23-Dec-2009,J. K. Tuli,2026-01-29
81,101,Tl,3,108.5,,,2.0,0.0,,,0,108.5,0.5,,,E1,,,,,,,,,,,0.351,0.007,15-Jul-2015,BALRAJ SINGH,2026-01-29
81,101,Tl,4,444.0,,,1.0,0.0,,,0,444.0,1.0,,,,,,,,,,,,,,,,15-Jul-2015,BALRAJ SINGH,2026-01-29
81,101,Tl,5,520.0,,,1.0,0.0,,,0,520.0,1.0,,,,,,,,,,,,,,,,15-Jul-2015,BALRAJ SINGH,2026-01-29
81,102,Tl,1,273.0,1.0,(3/2+),0.0,0.0,,(1/2+),0,273.0,1.0,100.0,,(M1),,,,,,,,,,,0.508,0.009,15-Apr-2015,CORAL M. BAGLIN,2026-01-29
